ward_num,shapeName,mean_HII,ndvi_green_fraction,ghsl_informal,population,hii_norm,informal_norm,green_deficit_norm,pop_norm,hii_rank,informal_rank,green_deficit_rank,Score_A,Score_B,Score_C,rank_A,rank_B,rank_C,cooling_score,Cooling_Priority_Tier,healthcare_dist_km,urgent_flag
06,Ward No-06,2.786168693701905,0.3850214442776047,71265.63418242497,319583.8916359098,0.4002344126784494,0.2908315128792103,0.341824291010523,1.0,0.532608695652174,0.5978260869565217,0.1413043478260869,0.4196739130434783,0.4510869565217391,0.467391304347826,59,62,55,0.5615942028985508,High,3.742036654562532,False
32,Ward No-32,3.0254647890605604,0.2843690076262467,46840.5382390713,49203.72759465236,0.4685048692665488,0.1734699829963303,0.5166503314596281,0.1156029591045594,0.6956521739130435,0.3260869565217391,0.25,0.4196739130434783,0.4918478260869565,0.3994565217391304,59,54,67,0.4528985507246377,Low,2.267934543335044,False
20,Ward No-20 (Part),3.3308697707771824,0.3286386973061577,44117.51664289904,85809.07852068133,0.555635992383388,0.1603859819683688,0.4397570657212369,0.235336831427306,0.7934782608695652,0.2826086956521739,0.1956521739130435,0.4196739130434782,0.5163043478260869,0.3885869565217391,61,49,71,0.5543478260869565,Moderate,3.510243512535689,False
16,Ward No-16,3.631670002475541,0.429146666824155,46648.06165584556,181007.294966694,0.6414533941636975,0.1725451413364903,0.2651819542882667,0.5467243964948759,0.8478260869565217,0.3152173913043478,0.0978260869565217,0.4160869565217391,0.5271739130434783,0.3940217391304347,62,46,69,0.6195652173913043,High,1.7841614904846554,False
67,Ward No-67 (part),1.4899645334488776,0.2736059882241846,124528.49445350874,56837.97750483495,0.0304312626553111,0.5467572534310473,0.5353449217541196,0.1405741253658223,0.0434782608695652,0.9239130434782608,0.2934782608695652,0.4160869565217391,0.3260869565217391,0.5461956521739131,63,78,43,0.2608695652173913,Very Low,1.2921784885824934,False
54,Ward No-54,1.9115609940694125,0.1350778503341582,60995.8803732466,57080.64208487717,0.1507114653863729,0.2414857898834455,0.7759583300711866,0.141367866420313,0.1956521739130435,0.4891304347826087,0.5652173913043478,0.4125,0.3614130434782608,0.4347826086956522,64,72,60,0.4057971014492753,Low,1.3472390401883814,False
04,Ward No-04,3.35211940881239,0.292380094720131,37627.45050667528,58667.56549772376,0.5616984502301035,0.1292014948099651,0.5027356495809572,0.1465585962041557,0.8043478260869565,0.1956521739130435,0.2391304347826087,0.4089130434782609,0.5108695652173914,0.358695652173913,65,50,74,0.5108695652173912,Moderate,1.628368405547583,False
47,Ward No-47 (part),3.013040680577012,0.3230730096184453,48107.16674414059,63808.0796469296,0.4649603084679253,0.1795560781950125,0.4494242647796113,0.1633729047476813,0.6739130434782609,0.3369565217391304,0.2065217391304347,0.4017391304347826,0.4728260869565217,0.3885869565217391,66,57,71,0.4855072463768116,Moderate,1.496557214756793,False
63,Ward No-63 (Part),1.4536612137579032,0.3155622384017443,150419.9957969734,61285.83610552619,0.0200740346894645,0.6711647978550646,0.4624699339776976,0.1551227998172973,0.0326086956521739,0.9565217391304348,0.217391304347826,0.3981521739130435,0.3097826086956522,0.5407608695652174,67,79,44,0.2536231884057971,Very Low,0.6131869777015511,False
01,Ward No-01,2.896029163588067,0.1844438680459742,30204.540422371338,214629.6225520321,0.4315772744533987,0.0935347328165891,0.690213109225798,0.6567009812415027,0.6195652173913043,0.1304347826086956,0.4456521739130434,0.3945652173913043,0.4538043478260869,0.3315217391304347,68,61,76,0.681159420289855,Very High,8.892487858930831,False
09,Ward No-09,2.922612488767422,0.1720018790215361,21502.61566339057,43990.39510339475,0.4391614172071883,0.0517223606151364,0.7118239489513001,0.0985504662013865,0.6413043478260869,0.0434782608695652,0.4782608695652174,0.3838043478260869,0.4510869565217391,0.3016304347826086,69,62,79,0.4963768115942028,Moderate,2.282132796037782,False
28,Ward No-28,1.8347674953700712,0.2675229337166888,81320.01274259988,88075.6602355957,0.1288025110787655,0.3391423671161962,0.5459107497535476,0.2427506821020623,0.1521739130434782,0.6956521739130435,0.3152173913043478,0.3838043478260869,0.328804347826087,0.4646739130434782,69,77,56,0.3840579710144927,Low,1.6408996826712126,False
73,Ward No-73,2.16577625587266,0.1757531747647308,56407.55260380508,20648.201545087035,0.2232383153082605,0.2194390733475259,0.705308218153764,0.0221995734346157,0.2608695652173913,0.4347826086956521,0.4673913043478261,0.3838043478260869,0.3559782608695652,0.3994565217391304,69,73,67,0.2608695652173913,Very Low,0.1049319384334462,False
45,Ward No-45,1.8657343834925195,0.2840290546321749,84270.97118899522,114389.20672912605,0.1376372711615136,0.3533215948536415,0.5172408053504713,0.3288206892598056,0.1739130434782608,0.717391304347826,0.2608695652173913,0.3802173913043478,0.3315217391304347,0.4673913043478261,72,76,54,0.4166666666666667,Low,1.338049347929214,False
55,Ward No-55,2.2545624860591293,0.2291953516154994,58947.60791473172,44144.38223152909,0.2485687598543006,0.2316439292862229,0.6124830021665597,0.0990541487142694,0.2826086956521739,0.4456521739130434,0.4021739130434782,0.3730434782608696,0.3532608695652173,0.3940217391304347,73,75,69,0.3550724637681159,Very Low,1.8119381074083205,False
17,Ward No-17 (Part),3.09436980919178,0.250586015751872,22756.50646062344,171939.82101337862,0.4881632643545253,0.0577472516784347,0.5753289576351576,0.5170652417223944,0.717391304347826,0.0543478260869565,0.358695652173913,0.3730434782608696,0.4619565217391304,0.296195652173913,73,59,80,0.6594202898550724,Very High,6.573106181291505,False
85,Ward No-85,3.204761254945676,0.351577593926267,36545.34996610804,42764.54613186704,0.5196576119482177,0.1240020485018485,0.3999138527620109,0.0945407889129357,0.75,0.1739130434782608,0.1739130434782608,0.3622826086956521,0.4619565217391304,0.3179347826086957,75,60,77,0.4202898550724638,Low,2.852868160482981,False
59,Ward No-59,2.43337068662724,0.3674348230122434,69529.25179584883,36694.55222335517,0.2995822019089447,0.2824882705917337,0.372370986778565,0.0746862087148036,0.3478260869565217,0.5760869565217391,0.1521739130434782,0.3551086956521739,0.3559782608695652,0.4130434782608695,76,73,64,0.2608695652173913,Very Low,0.2001000657209582,False
62,Ward No-62,1.3977083245378583,0.4252581918363558,106249.17768763876,95987.35707188024,0.0041108436112711,0.4589259267565646,0.2719359555635368,0.2686293603523062,0.0217391304347826,0.8804347826086957,0.108695652173913,0.3335869565217391,0.2581521739130434,0.4728260869565218,77,85,52,0.286231884057971,Very Low,0.6304014506553055,False
18,Ward No-18,2.795730754983856,0.2295159299651941,25757.630228154863,36536.95244806326,0.4029624400148912,0.0721675216148237,0.61192618063898,0.0741707094532059,0.5434782608695652,0.0760869565217391,0.391304347826087,0.3335869565217391,0.3885869565217391,0.2717391304347826,77,71,83,0.4021739130434782,Low,5.086456598382263,False
